"player_fifa_api_id","Rating","Crossing","Finishing","Heading","Short_Pass","Volleys","Dribbling","Curve","Freekick_Accuracy","Long_Pass","Ball_Control","Acceleration","Speed","Agility","Reactions","Balance","Shot_Power","Jumping","Stamina","Strength","Long_shots","Aggression","Interceptions","Attacking_Position","Vision","penalties","Marking","Standing_Tackle","Sliding_Tackle","GK_Diving","GK_Handling","GK_Kicking","GK_Positioning","GK_Reflexes","Work_Rate","Height","Weight","Age"
"232544","58","53","52","52","64","55","61","54","50","60","65","64","60","59","56","59","66","57","53","62","45","40","30","55","55","64","42","52","55","7","15","7","11","8","High / Medium","186 cm","76 kg","21"
"229345","58","13","10","13","25","10","13","16","17","24","17","47","42","30","57","66","30","60","24","40","12","30","23","17","17","26","21","19","19","65","47","48","55","62","Medium / Medium","183 cm","64 kg","20"
"229266","58","34","23","52","45","34","38","25","32","38","40","67","55","49","45","67","43","70","52","60","24","47","58","23","31","40","60","64","61","10","13","7","11","8","Medium / Medium","190 cm","76 kg","19"
"227681","58","35","62","48","51","48","50","43","34","39","54","74","70","58","58","65","60","63","62","57","55","37","20","55","51","58","20","16","23","13","16","12","11","12","High / Medium","180 cm","73 kg","22"
"225698","58","30","56","62","40","50","55","35","29","31","54","76","78","59","55","70","59","72","53","48","52","30","19","54","44","65","18","13","18","14","13","7","11","13","Medium / Medium","183 cm","74 kg","22"
"225543","58","20","15","21","29","19","20","19","12","26","27","41","45","33","56","63","26","55","25","51","16","20","20","11","23","25","13","19","17","60","53","56","52","63","Medium / Medium","184 cm","69 kg","20"
"211505","58","38","27","63","43","35","33","36","35","38","39","54","48","42","56","48","51","70","58","62","22","50","59","27","37","45","58","58","57","8","7","11","8","13","Medium / Medium","191 cm","84 kg","22"
"235263","57","32","26","58","46","37","36","32","36","42","39","53","58","48","53","47","41","54","63","67","24","65","54","33","31","48","52","57","54","6","6","11","13","8","Medium / Medium","195 cm","78 kg","20"
"234743","57","35","56","62","49","48","53","47","48","42","60","62","68","64","49","52","56","65","60","60","43","52","26","54","47","55","25","25","24","8","14","14","7","12","Medium / Medium","183 cm","71 kg","18"
"234645","57","45","37","51","31","36","70","35","36","30","36","61","56","59","59","43","32","58","55","45","29","56","61","46","39","45","57","68","67","13","14","12","9","6","High / Medium","175 cm","75 kg","20"
"234555","57","53","51","40","52","48","60","50","55","50","58","78","79","70","43","59","61","54","53","65","50","36","27","45","48","49","18","24","23","13","6","9","6","12","Medium / Low","184 cm","81 kg","19"
"234431","57","40","29","60","37","28","41","44","38","34","46","62","63","57","49","56","56","71","58","64","42","53","55","37","34","48","56","59","58","6","7","15","14","8","Medium / Medium","185 cm","76 kg","19"
"230697","57","59","53","52","63","56","59","56","57","60","62","63","64","63","61","61","65","53","45","53","46","45","31","53","56","60","43","46","56","7","8","15","7","12","Medium / Medium","180 cm","68 kg","20"
"227854","57","32","22","55","61","25","42","28","23","29","60","62","55","34","49","65","38","70","60","57","19","46","50","28","54","39","56","61","59","7","6","11","15","13","Medium / Medium","183 cm","74 kg","19"
"224371","57","42","57","62","53","45","54","43","44","41","55","65","62","68","56","70","49","60","58","61","48","42","18","53","57","61","21","24","24","14","8","14","10","7","Medium / Medium","174 cm","70 kg","21"
"224263","57","46","28","62","57","33","47","43","34","50","52","58","65","60","53","71","44","70","62","58","30","59","50","35","46","51","56","60","58","6","13","16","13","15","Medium / Medium","176 cm","74 kg","20"
"220774","57","47","24","58","40","38","51","29","33","35","49","64","64","57","56","65","43","68","58","60","31","56","59","32","38","48","55","62","59","12","6","11","7","9","Medium / Medium","183 cm","68 kg","20"
"236043","56","50","38","60","58","50","55","45","39","54","55","63","67","51","56","68","60","63","55","54","45","65","50","63","56","50","55","58","56","9","12","10","7","12","High / Medium","178 cm","75 kg","19"
"234252","56","33","22","54","34","31","34","33","34","29","47","62","58","44","51","62","41","61","53","57","22","57","58","25","33","49","51","60","59","12","14","5","15","10","Medium / High","185 cm","80 kg","18"
"234249","56","33","56","60","48","50","50","38","28","28","56","49","55","50","50","67","57","63","61","68","50","59","18","56","49","55","29","26","23","10","8","7","13","15","High / Medium","191 cm","77 kg","18"
"230918","57","48","32","56","49","34","46","48","46","46","49","76","75","51","54","62","46","64","52","63","31","51","56","34","36","42","52","57","55","5","5","9","9","7","Medium / Medium","190 cm","77 kg","17"
"230861","56","46","28","53","37","29","63","40","42","32","41","62","55","58","60","49","31","56","59","49","29","64","57","42","41","47","54","64","65","6","11","5","13","5","Medium / Medium","180 cm","73 kg","19"
"228410","56","17","14","16","27","20","11","16","11","21","16","40","44","32","50","48","23","59","44","67","15","19","20","19","33","21","20","18","13","62","50","59","50","58","Medium / Medium","193 cm","80 kg","19"
"224887","56","33","63","53","49","42","44","41","29","29","54","76","73","57","48","73","62","64","50","43","63","30","12","48","47","68","15","13","12","13","13","15","13","16","Medium / Medium","175 cm","72 kg","20"
"222503","56","16","14","18","29","17","16","13","14","26","24","40","48","32","55","54","24","52","38","55","21","28","23","15","20","31","16","14","18","60","54","54","50","57","Medium / Medium","186 cm","74 kg","20"
"236364","55","51","39","41","56","43","60","56","57","52","51","69","65","65","57","65","47","49","49","49","38","42","33","45","55","46","36","39","36","9","8","13","14","12","Medium / Medium","178 cm","68 kg","19"
"234708","55","28","33","49","44","32","39","30","34","49","43","56","58","55","50","52","49","66","51","66","45","67","51","30","33","45","51","53","52","9","11","6","14","14","Medium / Medium","185 cm","78 kg","19"
"232837","55","34","25","62","49","26","28","30","21","47","48","61","64","48","41","57","37","63","61","65","22","56","52","29","24","36","45","57","55","14","10","7","7","13","Medium / Medium","188 cm","80 kg","19"
"230604","55","54","49","42","47","47","55","44","39","44","56","73","75","70","34","75","50","49","59","48","39","35","21","51","48","45","30","24","23","10","7","7","14","7","Medium / Medium","175 cm","70 kg","20"
"234709","54","32","33","56","33","29","30","38","39","31","31","55","55","48","50","53","50","66","54","64","49","59","52","29","32","40","50","53","52","15","14","12","13","10","Medium / Medium","187 cm","79 kg","19"
"234706","54","52","34","36","43","33","54","44","48","42","53","78","78","64","49","72","44","60","54","42","38","55","50","47","37","43","50","50","49","13","7","6","6","15","Medium / Medium","175 cm","70 kg","19"
"234248","54","16","7","16","22","7","9","16","9","21","11","33","27","31","37","41","19","66","28","25","11","22","15","6","39","17","4","16","11","56","61","51","49","54","Medium / Medium","185 cm","64 kg","19"
"233528","54","28","55","46","48","35","46","36","30","30","44","91","90","72","50","71","52","59","66","56","48","31","17","49","43","51","11","15","14","7","9","11","12","13","Medium / Medium","180 cm","65 kg","19"
"231172","54","11","8","14","52","9","12","12","11","40","40","30","26","40","50","39","17","52","41","64","5","40","9","4","32","11","9","22","11","51","54","56","55","52","Medium / Medium","188 cm","82 kg","19"
"226902","54","20","13","16","23","21","12","12","13","27","21","46","40","30","48","58","23","58","26","54","16","26","26","8","11","32","18","15","20","60","47","50","44","63","Medium / Medium","196 cm","72 kg","19"
"223804","54","13","13","15","31","16","18","17","17","20","24","39","40","33","47","54","23","41","30","42","16","20","9","9","21","29","17","16","17","54","53","52","52","56","Medium / Medium","183 cm","74 kg","20"
"221545","54","48","43","47","70","42","51","48","42","66","52","65","67","58","49","66","56","53","34","58","42","40","29","50","51","51","35","47","51","11","9","14","14","8","Medium / Medium","183 cm","66 kg","20"
"235458","53","32","26","49","37","28","35","28","28","28","41","57","60","48","57","59","49","69","62","88","30","55","48","27","36","36","41","51","43","9","10","7","7","14","Low / Medium","196 cm","95 kg","20"
"235321","53","53","45","48","53","35","51","43","35","46","50","65","63","58","56","62","39","57","56","52","34","57","54","49","43","44","48","53","48","13","13","14","8","7","Medium / Medium","178 cm","67 kg","20"
"233833","53","30","64","56","47","41","50","36","31","30","52","50","55","84","47","85","47","68","53","48","51","32","17","48","48","62","18","11","15","14","14","10","9","9","Medium / Medium","178 cm","70 kg","20"
"233516","53","30","25","55","47","25","38","22","23","29","30","64","55","43","45","53","36","69","56","52","19","51","51","22","34","38","49","56","58","11","6","7","15","15","Medium / Medium","191 cm","70 kg","20"
"231639","53","48","26","45","31","24","56","30","30","26","42","69","67","59","54","69","25","55","57","50","22","56","53","44","31","35","45","54","56","12","14","14","13","9","Medium / Medium","178 cm","72 kg","20"
"230812","53","40","28","51","61","39","48","33","40","57","53","68","66","50","56","73","51","57","64","48","42","59","44","51","44","44","41","47","53","11","6","9","8","14","Medium / Medium","176 cm","70 kg","19"
"230807","53","47","25","45","29","28","56","31","30","29","41","65","61","59","51","72","28","61","58","49","26","51","56","50","37","34","46","55","59","14","13","11","9","7","Medium / Medium","177 cm","70 kg","18"
"225779","53","39","43","49","53","38","43","42","41","48","47","60","64","61","51","72","53","59","57","58","39","54","48","43","49","48","50","55","51","15","10","15","13","11","Medium / Medium","185 cm","64 kg","19"
"234705","52","49","33","40","43","36","50","41","39","41","48","69","70","58","46","62","40","60","53","50","36","61","49","40","40","44","48","51","50","13","14","8","10","14","Medium / Medium","178 cm","75 kg","19"
"230808","52","24","26","47","32","27","22","28","26","24","28","58","55","45","43","67","42","67","64","56","22","42","48","29","26","33","52","62","57","15","5","6","11","13","Medium / Medium","180 cm","72 kg","19"
"213676","52","15","12","17","22","12","15","18","13","18","24","45","45","34","53","60","21","58","34","61","14","25","23","13","20","28","17","13","16","56","47","44","49","54","Medium / Medium","182 cm","78 kg","21"
"231681","51","14","15","11","18","14","15","13","11","21","20","33","38","32","52","54","22","52","18","44","11","17","14","15","21","22","14","13","12","52","48","45","48","51","Medium / Medium","186 cm","74 kg","18"
"230889","51","44","42","33","45","39","54","46","33","46","55","67","68","53","31","70","59","40","52","49","35","28","16","49","47","45","23","31","29","11","8","5","7","13","Medium / Medium","178 cm","71 kg","20"
"229684","51","39","31","50","59","42","47","41","39","55","44","64","65","68","50","80","53","55","60","45","34","54","40","54","47","39","33","48","50","9","13","6","6","9","Medium / Medium","172 cm","60 kg","21"
"231279","48","39","26","44","52","30","45","32","36","53","49","67","60","54","48","78","53","56","59","44","36","50","42","50","40","35","35","39","43","12","13","7","14","10","Medium / Medium","174 cm","68 kg","19"
