"ID","pac","sho","pas","dri","def","phy"
"215425","68","50","56","66","33","54"
"223105","72","49","57","66","31","48"
"241281","74","44","53","63","56","51"
"240258","64","43","57","57","58","69"
"241282","67","42","55","57","59","53"
"205187","62","56","58","65","46","56"
"237443","56","56","51","61","28","69"
"240259","72","52","59","64","43","54"
"211844","72","44","60","60","52","65"
"226180","77","55","46","61","33","67"
"228740","56","42","49","54","60","70"
"216453","72","27","46","50","57","62"
"239237","74","56","51","52","57","75"
"239493","88","46","48","64","25","55"
"240005","71","59","52","68","44","61"
"221574","85","59","39","68","20","46"
"227974","70","54","61","64","53","61"
"236678","65","60","49","61","24","52"
"238982","73","61","40","62","21","54"
"222599","55","30","37","41","60","61"
"208776","62","55","53","58","34","65"
"240776","57","59","53","59","47","56"
"217225","75","60","45","55","32","56"
"217994","57","60","58","58","44","60"
"234378","63","30","47","51","61","67"
"137356","67","57","56","63","41","55"
"212620","74","60","46","66","26","62"
"235916","57","25","37","46","59","65"
"236940","60","61","49","56","18","44"
"237708","69","61","42","66","21","51"
"241292","65","51","60","64","43","56"
"223373","69","36","51","55","58","62"
"225677","70","33","37","41","59","70"
"231310","71","36","57","64","56","62"
"232590","67","65","50","65","17","60"
"233102","63","58","65","59","29","63"
"198543","84","57","54","61","37","54"
"227215","71","48","57","61","45","64"
"235151","72","43","57","52","56","68"
"238223","65","62","51","63","33","52"
"240015","69","64","49","61","20","51"
"220816","72","36","53","61","59","71"
"229776","64","47","52","59","59","69"
"236944","73","60","51","67","21","37"
"240528","59","51","57","63","58","52"
"205713","65","45","58","58","56","59"
"172177","61","48","55","55","58","64"
"239505","78","38","53","65","44","57"
"211090","59","62","58","56","32","60"
"228498","57","59","66","57","48","66"
"240530","67","52","59","65","31","52"
"184466","66","58","56","58","26","64"
"219795","61","60","55","61","45","57"
"239763","73","47","55","65","23","33"
"241043","65","48","57","57","55","64"
"211604","57","61","54","63","47","56"
"152724","49","53","61","55","60","64"
"231828","48","24","37","44","58","72"
"232596","64","23","42","51","61","68"
"239764","65","50","58","57","51","64"
"220565","52","55","55","57","53","65"
"223381","77","49","54","62","58","68"
"225173","65","51","48","54","61","66"
"226709","72","56","57","65","22","52"
"228757","59","37","49","55","57","73"
"232085","77","58","48","64","30","59"
"235925","66","56","60","59","23","57"
"237973","67","55","54","64","36","48"
"238485","72","45","57","65","38","61"
"211094","59","63","69","55","24","56"
"215190","60","59","56","65","38","57"
"236950","61","44","58","57","54","62"
"228503","65","55","57","59","38","56"
"229783","67","58","56","63","45","53"
"231319","65","51","59","64","60","62"
"236695","58","23","36","37","61","62"
"203416","66","60","46","56","21","67"
"237720","77","59","42","61","17","52"
"240024","64","31","45","54","61","47"
"240792","58","62","61","59","38","55"
"199321","60","57","68","67","55","60"
"207513","68","54","59","62","54","54"
"234905","78","54","50","64","18","46"
"235161","74","60","50","61","22","53"
"239513","73","43","48","60","57","61"
"220058","64","53","52","65","45","59"
"225946","56","54","60","63","50","58"
"192154","66","55","62","62","51","70"
"217243","53","27","38","42","59","63"
"234139","71","50","61","67","46","58"
"238235","67","48","59","63","52","51"
"212380","63","39","56","59","54","70"
"227228","74","54","51","66","28","57"
"229276","73","45","59","65","47","58"
"231580","66","53","57","65","42","51"
"231836","79","57","48","71","21","39"
"233885","68","25","40","43","61","60"
"230558","74","54","53","65","29","45"
"233374","63","36","54","56","55","65"
"234142","53","33","38","38","61","58"
"169631","79","56","56","61","23","67"
"241056","71","59","37","54","25","66"
"222369","60","56","56","62","45","61"
"222625","62","25","28","30","61","70"
"226721","65","54","55","64","60","56"
"230817","66","47","58","59","46","60"
"216226","65","46","55","59","56","72"
"228514","59","57","55","66","47","57"
"232354","60","58","57","62","25","58"
"231075","61","54","60","58","45","69"
"235939","66","31","36","41","59","68"
"237475","62","40","53","58","57","62"
"210852","86","57","55","63","53","59"
"213668","77","52","59","58","40","55"
"225188","51","35","59","62","61","50"
"237220","81","42","51","61","58","55"
"239268","74","57","46","65","21","55"
"218789","86","53","51","65","21","43"
"232613","61","34","50","50","58","72"
"203430","66","17","24","51","60","68"
"237222","59","40","42","42","58","69"
"203175","65","59","41","64","41","56"
"212647","72","42","58","62","52","59"
"232871","62","45","54","44","61","57"
"140456","49","62","48","56","27","72"
"229800","42","36","53","52","56","72"
"233128","75","51","53","64","44","53"
"185256","71","49","50","50","57","71"
"198057","82","48","53","64","31","45"
"209834","91","42","50","68","37","53"
"237994","76","52","57","62","40","39"
"238506","67","64","46","60","24","54"
"191146","48","23","36","34","58","70"
"221867","74","52","54","59","43","60"
"239020","56","62","44","58","21","51"
"212398","71","59","48","59","21","47"
"225198","63","26","34","48","60","68"
"228526","63","58","56","60","26","58"
"231342","65","24","35","42","60","62"
"222639","63","57","58","62","47","57"
"237999","65","53","56","58","48","62"
"227760","70","48","54","65","35","43"
"231089","59","37","52","58","59","67"
"234161","60","47","59","54","58","59"
"237745","61","43","63","59","40","62"
"221874","67","47","55","64","43","68"
"236210","66","61","46","58","23","56"
"229043","74","32","48","52","57","61"
"232627","63","62","47","60","28","54"
"240051","46","43","58","56","56","50"
"224180","71","50","59","66","50","58"
"233396","68","42","56","64","50","68"
"224949","81","53","52","63","28","52"
"237237","67","57","57","62","46","65"
"238005","62","36","54","62","55","63"
"213686","71","31","49","56","56","63"
"225462","76","56","52","63","21","49"
"229815","57","27","37","41","59","73"
"230839","66","32","37","45","57","72"
"234167","53","34","56","55","57","63"
"238519","77","61","54","59","23","53"
"213688","68","45","58","64","46","56"
"226232","90","52","49","63","29","71"
"236216","79","54","48","66","25","46"
"237496","67","51","58","60","47","67"
"239032","64","32","48","57","61","58"
"236217","63","35","49","57","57","65"
"237498","67","59","55","66","29","48"
"206523","89","58","54","61","19","60"
"240315","57","39","33","52","60","63"
"210108","70","59","38","59","19","56"
"233404","65","38","53","52","61","61"
"213693","68","53","61","62","51","59"
"225213","63","59","59","60","41","58"
"231613","88","56","37","57","18","68"
"205502","73","46","57","60","55","65"
"29118","55","56","61","58","49","57"
"234942","75","52","54","63","28","50"
"235966","56","27","37","40","59","66"
"238782","62","37","55","60","57","71"
"239806","76","33","55","62","57","43"
"223679","54","33","35","37","62","61"
"225727","62","47","60","61","52","63"
"233152","82","28","36","42","57","65"
"230593","62","29","41","42","58","62"
"235969","61","59","56","60","53","58"
"200386","70","36","55","54","57","67"
"235458","59","32","36","41","55","80"
"240834","60","58","63","62","26","58"
"181698","60","58","65","63","31","57"
"230851","63","58","45","53","33","66"
"189891","65","36","50","49","58","66"
"222916","88","53","54","63","31","53"
"224964","55","61","61","62","45","67"
"183236","58","60","48","69","21","53"
"221893","66","26","52","58","56","58"
"223429","77","58","61","68","41","58"
"224965","65","57","37","58","26","69"
"231877","58","58","35","56","24","68"
"235205","81","32","44","50","59","65"
"239301","59","29","32","37","63","55"
"226246","73","47","54","62","56","61"
"194248","43","55","65","65","42","53"
"235209","71","51","60","65","52","61"
"212682","70","41","56","59","56","65"
"151498","65","54","59","59","35","65"
"235978","65","34","42","44","61","58"
"237259","78","25","42","58","58","66"
"237515","61","62","46","60","22","48"
"231116","62","56","61","62","28","58"
"240588","62","57","58","63","45","55"
"183244","62","55","56","64","45","58"
"211917","59","42","46","55","59","67"
"229582","52","33","39","39","63","52"
"230862","65","40","54","60","62","55"
"237774","62","35","61","55","55","65"
"185038","60","57","52","64","29","59"
"212175","61","57","63","63","42","54"
"231119","59","55","62","62","48","59"
"232655","82","59","56","65","51","62"
"237519","75","35","54","58","58","63"
"240847","59","61","40","57","18","48"
"218576","58","32","33","38","60","62"
"227792","45","57","55","60","56","68"
"235472","63","26","51","63","63","61"
"237520","60","51","55","53","60","64"
"239312","53","29","46","52","61","56"
"232402","51","25","37","38","59","64"
"235474","64","32","54","59","59","53"
"237010","67","45","53","64","57","55"
"237266","76","56","53","61","25","54"
"228819","78","55","57","63","34","47"
"199892","63","45","59","52","58","69"
"226772","60","26","39","48","64","71"
"228053","68","58","40","56","19","59"
"238037","63","31","32","37","61","63"
"202198","83","56","43","59","27","63"
"220886","53","36","52","54","60","69"
"194006","74","44","51","62","52","61"
"239319","64","49","58","61","51","50"
"232920","79","41","52","55","57","63"
"238040","64","28","41","40","60","67"
"240088","70","47","61","60","48","52"
"201433","71","55","59","58","54","66"
"173785","70","45","56","57","59","72"
"240345","77","58","39","64","19","56"
"240857","65","43","51","64","58","62"
"241113","61","34","39","45","61","58"
"139482","67","51","56","58","64","73"
"232410","64","59","60","58","27","61"
"233178","72","58","53","66","29","44"
"240090","62","47","58","59","48","59"
"240858","62","51","62","65","46","47"
"184794","68","32","53","57","58","60"
"218587","64","33","50","49","60","63"
"240859","57","29","42","40","63","53"
"215517","67","32","47","54","60","69"
"221405","70","49","55","63","30","57"
"225758","72","60","48","63","18","56"
"226270","59","58","53","60","13","62"
"199647","67","58","57","61","46","73"
"227807","67","60","39","62","21","57"
"234975","72","25","43","38","58","66"
"200416","59","59","58","62","48","58"
"226272","44","34","48","63","64","43"
"214241","73","57","51","64","26","48"
"233953","82","45","54","67","29","39"
"236769","69","27","44","53","57","61"
"239073","83","52","49","67","19","49"
"230882","54","33","35","40","63","61"
"232674","77","26","45","53","59","64"
"222947","67","27","35","37","58","71"
"233188","55","25","35","34","60","71"
"237540","67","55","59","57","46","70"
"209893","55","47","49","50","61","74"
"239333","69","49","55","67","30","41"
"228070","69","49","55","60","59","71"
"229350","87","58","47","56","24","54"
"236006","77","55","52","64","39","58"
"222695","62","60","58","61","36","57"
"224231","62","56","58","63","36","53"
"227815","76","56","51","64","19","47"
"238567","63","56","55","54","57","75"
"239591","72","51","60","60","51","51"
"241127","60","31","35","41","63","58"
"202984","62","62","50","61","37","63"
"229352","72","53","53","59","48","55"
"231400","57","32","45","39","63","59"
"237544","59","60","48","59","23","51"
"239848","47","24","35","35","59","75"
"212713","49","49","62","61","39","69"
"216297","82","53","49","68","28","54"
"223977","81","50","47","65","17","43"
"227817","71","47","59","64","56","57"
"239337","73","49","55","62","27","58"
"232682","64","51","57","62","51","58"
"211179","82","39","47","56","55","70"
"212459","62","53","67","65","36","51"
"225516","68","48","57","64","32","44"
"240108","42","32","35","36","64","65"
"208109","85","60","43","59","21","48"
"233965","71","47","59","63","30","40"
"234989","48","33","52","58","65","50"
"239341","64","52","62","58","51","57"
"240109","58","31","32","38","61","64"
"240877","63","41","45","57","63","57"
"219886","61","48","59","60","48","62"
"224238","57","27","37","35","59","70"
"226542","59","55","61","61","44","58"
"240878","64","52","63","61","45","50"
"232687","76","29","51","55","53","59"
"235503","68","58","52","61","17","51"
"241135","79","33","50","62","49","69"
"203504","71","55","48","59","52","69"
"217584","55","54","57","63","20","42"
"240368","71","33","46","63","57","55"
"183792","60","39","59","58","55","77"
"204785","64","59","38","57","20","70"
"229873","75","36","50","56","55","69"
"234993","62","58","58","59","21","60"
"226290","67","58","48","59","23","60"
"220915","62","57","50","60","28","56"
"224499","64","33","51","54","59","59"
"240627","61","48","65","58","54","54"
"241139","66","27","35","44","59","64"
"238068","66","60","49","62","20","50"
"240628","63","43","57","57","47","55"
"240629","61","33","54","36","58","67"
"182261","56","54","57","58","62","67"
"221686","60","43","59","56","60","52"
"226550","71","57","62","59","58","67"
"237046","64","57","61","59","18","57"
"220919","66","44","60","64","52","68"
"225015","62","28","42","58","56","61"
"222456","58","47","64","61","46","47"
"225016","70","41","58","61","57","63"
"225784","70","56","48","66","19","52"
"172024","48","61","57","62","51","51"
"231929","75","59","41","59","24","49"
"240889","58","62","69","59","31","54"
"232954","42","33","52","54","59","55"
"237050","58","56","49","63","20","64"
"232187","69","41","51","58","54","73"
"237563","79","54","39","62","23","70"
"238843","67","52","60","64","41","45"
"239611","75","55","45","61","18","61"
"241147","60","29","34","39","61","62"
"206332","53","52","59","60","53","60"
"236028","67","57","56","59","56","58"
"237308","81","55","46","62","22","56"
"201981","80","58","41","59","26","69"
"212733","66","48","59","62","35","66"
"214013","78","35","53","60","54","65"
"238846","76","60","50","63","32","56"
"239870","57","30","36","37","63","56"
"228607","62","60","66","64","45","52"
"231423","70","52","57","63","56","57"
"189695","75","57","59","63","32","48"
"231936","66","25","47","41","56","70"
"241408","67","53","58","55","45","60"
"228097","62","53","58","67","45","51"
"240641","76","31","52","56","55","52"
"237570","47","28","27","33","57","73"
"226564","60","32","33","40","59","65"
"228356","68","59","57","60","31","53"
"239620","54","29","32","38","62","58"
"186884","67","40","51","57","56","71"
"220677","71","47","59","63","48","44"
"220933","48","41","56","55","49","59"
"222469","61","45","59","63","51","54"
"239621","64","55","55","62","32","38"
"240901","73","59","47","66","30","54"
"238854","67","41","55","61","52","56"
"240902","60","63","51","65","22","51"
"221447","74","28","39","41","57","69"
"222471","62","57","57","58","31","58"
"225543","60","56","56","62","43","57"
"226055","84","49","55","61","39","62"
"241160","63","42","61","61","45","44"
"224009","71","34","38","49","61","73"
"234249","57","58","43","56","28","66"
"169481","66","38","51","54","57","66"
"236297","75","48","53","62","36","57"
"200714","74","60","46","51","23","58"
"227082","74","54","55","67","36","41"
"238090","71","57","43","59","18","55"
"228875","78","50","54","57","28","55"
"229643","70","25","49","54","58","60"
"240139","71","58","44","63","23","45"
"219660","71","58","43","59","21","52"
"229900","66","52","55","60","55","58"
"234252","59","28","33","43","59","65"
"229901","35","28","40","53","57","65"
"236557","79","55","48","58","27","65"
"224270","72","57","39","58","24","61"
"224526","59","49","54","63","57","61"
"235534","68","41","53","61","55","50"
"239630","67","57","53","62","28","40"
"227855","66","51","60","59","40","65"
"232975","38","41","50","49","58","54"
"240656","65","59","51","65","46","55"
"221457","57","59","58","63","44","57"
"224017","55","42","58","55","56","63"
"227601","74","46","54","64","44","62"
"235537","67","62","44","54","20","40"
"192273","57","62","59","56","29","60"
"216082","79","57","41","61","21","49"
"220690","55","55","41","52","25","73"
"227602","71","56","59","67","29","62"
"235026","71","37","50","55","56","61"
"238866","59","57","59","62","30","51"
"232979","42","40","49","47","59","61"
"237332","85","59","42","64","34","63"
"240148","68","56","54","62","29","54"
"237077","67","47","56","56","55","71"
"240405","61","32","42","56","61","58"
"236310","71","33","41","60","59","56"
"159255","54","45","51","49","59","70"
"232727","65","56","53","62","16","57"
"213272","61","55","57","60","45","56"
"231448","81","53","46","70","29","41"
"235800","66","29","51","57","58","65"
"239640","77","58","38","57","19","58"
"237849","68","59","49","53","22","57"
"240921","76","33","45","58","55","58"
"229914","85","45","56","63","46","81"
"237082","82","57","39","56","20","49"
"173338","42","63","55","68","29","52"
"212763","60","58","58","60","51","58"
"239899","62","61","50","67","33","44"
"240411","69","47","55","59","48","59"
"236316","61","34","40","61","61","56"
"237085","75","57","54","58","26","50"
"232479","75","59","47","56","18","58"
"237089","69","35","45","58","57","62"
"237602","68","30","49","55","58","56"
"225061","63","58","52","58","43","54"
"229669","46","34","49","55","56","71"
"240933","67","55","53","62","30","47"
"212006","82","55","54","62","41","56"
"227878","67","49","56","61","54","61"
"231718","64","60","51","65","26","50"
"236840","68","47","56","62","52","60"
"237608","66","36","43","49","59","59"
"241192","69","57","45","58","19","49"
"237609","61","61","49","66","27","42"
"241193","68","31","44","59","61","60"
"197930","91","51","54","60","34","62"
"228906","61","48","58","60","58","58"
"235051","69","34","43","51","57","68"
"235307","67","59","46","56","25","59"
"237355","76","59","38","47","17","69"
"240171","64","29","39","49","57","63"
"215084","74","42","56","61","44","63"
"236588","69","49","52","60","57","67"
"239660","67","51","54","59","50","62"
"220461","61","38","49","53","61","53"
"239661","82","55","47","66","23","49"
"204334","59","59","54","62","54","57"
"221486","50","32","39","36","58","68"
"228142","70","58","42","50","32","66"
"233518","51","59","45","57","23","55"
"235054","77","33","49","60","56","65"
"237359","60","61","55","59","35","56"
"226864","63","52","51","69","40","50"
"234288","65","55","59","63","32","51"
"235056","69","57","55","64","22","53"
"229681","56","26","41","52","60","62"
"200498","40","31","46","43","61","54"
"239154","60","23","40","37","57","71"
"236596","52","25","34","38","59","66"
"236852","68","24","42","47","61","52"
"219701","61","57","53","61","45","54"
"232245","58","55","52","59","56","57"
"239157","69","55","53","62","31","59"
"225590","69","51","57","63","21","56"
"229942","54","27","29","26","56","75"
"235575","78","62","41","56","22","46"
"157240","54","56","55","56","23","57"
"228152","60","31","36","48","56","68"
"239928","60","26","37","35","58","67"
"208697","61","57","61","64","46","55"
"224569","68","54","55","61","44","63"
"229433","66","53","55","64","37","53"
"228923","65","61","51","61","24","42"
"229948","73","57","47","61","18","53"
"236348","85","49","51","60","22","47"
"237884","68","41","49","55","56","59"
"206653","69","60","57","59","54","68"
"225855","66","52","54","62","31","53"
"233791","61","52","63","66","38","58"
"238655","55","58","40","42","27","74"
"240447","63","51","58","65","39","40"
"238913","73","43","55","63","43","52"
"220994","72","50","56","62","41","52"
"213571","77","56","57","63","53","73"
"222787","61","57","46","56","21","58"
"229187","57","57","43","57","22","63"
"240451","67","36","55","59","53","55"
"221764","69","50","59","61","51","54"
"239172","61","52","60","60","32","58"
"241476","65","56","57","61","33","49"
"215365","78","54","49","61","17","62"
"236357","76","33","53","52","55","63"
"230727","61","56","59","61","47","56"
"189255","71","51","56","59","48","61"
"239432","74","55","50","58","24","63"
"240456","67","55","55","63","28","43"
"191560","54","60","63","51","27","63"
"240969","73","58","47","57","27","53"
"229962","62","47","58","56","57","74"
"239946","49","30","31","32","63","53"
"225355","67","45","52","59","57","56"
"212812","66","56","45","59","22","64"
"235596","61","42","55","57","55","68"
"239948","78","59","46","66","27","45"
"228685","89","45","50","62","27","57"
"198990","61","55","55","59","55","57"
"207950","88","54","44","57","22","56"
"237646","67","26","42","54","57","61"
"238670","67","48","54","64","29","55"
"224335","76","54","53","67","31","41"
"226127","52","59","44","56","25","60"
"237391","44","61","47","55","18","49"
"240719","63","31","42","58","61","57"
"233040","75","35","53","58","53","61"
"203090","65","58","60","61","47","49"
"211283","85","51","54","65","19","57"
"229459","63","45","56","64","38","52"
"237395","52","27","39","37","58","65"
"240211","69","59","55","57","18","59"
"233812","74","32","49","62","51","62"
"233045","75","53","44","54","21","56"
"235605","73","32","41","56","59","65"
"240213","50","32","39","35","61","60"
"240725","77","29","35","38","58","67"
"229718","67","52","62","62","40","50"
"235606","60","58","57","60","27","57"
"237398","69","43","52","59","53","69"
"204887","70","58","61","61","43","52"
"231511","74","49","52","60","27","59"
"237143","67","37","50","54","57","55"
"241239","73","59","58","57","24","45"
"231512","82","30","44","60","52","59"
"240472","58","25","35","46","59","57"
"233305","72","61","51","66","22","42"
"239449","71","57","52","61","23","51"
"240729","72","47","55","60","25","53"
"183641","57","57","39","54","27","64"
"216155","77","52","54","61","28","59"
"224091","66","44","53","65","52","64"
"238683","74","30","44","53","57","67"
"202332","64","47","55","50","56","62"
"233052","69","56","54","62","32","47"
"212573","70","34","50","56","57","66"
"213853","81","59","50","65","27","44"
"223069","64","34","31","30","57","74"
"228189","84","33","40","62","55","57"
"239965","64","55","39","58","18","60"
"200286","66","27","51","55","58","67"
"233310","72","44","53","58","56","60"
"237918","57","62","59","59","23","60"
"239710","61","58","48","59","39","60"
"240991","71","25","44","55","55","55"
"120415","59","56","52","60","38","60"
"235872","63","47","55","60","49","59"
"240480","65","64","48","65","18","46"
"240736","58","53","57","67","29","38"
"202594","79","58","53","61","52","63"
"163170","33","32","42","38","57","67"
"240738","92","55","51","59","29","70"
"237155","67","23","48","56","56","62"
"239459","50","62","44","55","23","52"
"240483","66","51","62","66","42","39"
"232804","69","57","48","49","20","68"
"221285","83","47","52","60","27","60"
"203366","66","46","52","57","55","63"
"223846","70","27","46","57","55","62"
"228198","84","61","48","61","19","55"
"210791","58","56","62","59","48","59"
"213351","73","50","52","61","29","59"
"205160","55","23","33","40","58","65"
"215400","67","58","42","62","19","50"
"231016","61","27","33","38","60","61"
"137321","29","39","58","54","69","54"
"235881","63","58","47","57","19","69"
"238185","73","45","53","62","42","50"
"199018","33","22","37","28","57","71"
"209258","73","35","43","54","60","61"
"239466","52","60","44","60","21","49"
"228715","61","39","54","52","57","66"
"238700","64","60","60","61","30","49"
"234861","54","28","37","44","59","63"
"236397","77","56","48","61","37","56"
"220014","67","35","48","56","58","61"
"231278","47","35","52","59","57","56"
"168302","56","41","47","44","60","65"
"240750","58","35","59","60","50","60"
"238703","56","20","39","42","59","64"
"231536","70","53","55","62","29","42"
"232560","52","57","62","53","12","69"
"188528","47","58","56","60","42","55"
"233841","69","25","37","43","59","58"
"235633","59","61","59","59","44","60"
"236657","59","43","61","55","56","60"
"238449","55","43","51","50","57","72"
"189809","73","48","60","58","28","58"
"237682","65","55","57","59","33","57"
"240498","67","46","58","62","46","57"
"241010","64","25","37","39","60","61"
"189810","50","56","59","51","50","72"
"220531","53","34","37","45","61","65"
"231540","66","28","38","39","57","62"
"237173","75","58","45","54","28","67"
"22391","66","60","53","63","30","41"
"174199","52","21","46","49","59","63"
"235896","77","57","38","58","20","60"
"231033","71","37","46","57","56","53"
"237433","61","51","62","55","37","56"
"214651","71","45","53","62","49","72"
"239995","52","51","62","62","43","37"
"241019","64","29","30","36","58","72"
"238972","60","59","62","57","22","59"
"239996","41","64","43","54","24","51"
"225661","72","41","51","60","56","66"
"226429","76","48","53","66","37","43"
"186752","60","57","56","63","34","54"
"202881","58","54","56","56","56","65"
"234881","70","57","40","57","22","64"
"222082","76","51","57","63","28","44"
"224130","66","53","63","59","43","50"
"208771","49","57","56","59","54","64"
"228483","71","48","37","55","42","65"
"233092","67","53","59","60","34","57"
"173188","52","56","51","51","35","64"
"235141","63","60","58","56","16","57"
"213127","71","29","45","57","56","62"
"228999","78","28","40","53","57","59"
"239496","69","56","56","63","30","47"
"240777","63","34","37","59","63","54"
"201354","56","57","59","58","46","61"
"231818","68","58","42","59","22","63"
"237194","63","44","54","60","57","64"
"182154","56","59","63","60","48","59"
"238731","85","47","51","62","26","55"
"240267","53","45","58","60","49","51"
"241291","58","64","46","53","24","46"
"200844","63","51","54","63","27","57"
"237196","64","25","33","34","59","71"
"239244","73","46","54","62","45","53"
"240268","56","62","46","54","20","49"
"240524","87","53","53","58","34","63"
"191372","30","60","53","61","36","44"
"211597","59","45","56","56","48","58"
"235661","59","45","59","62","42","49"
"231567","59","55","59","58","38","59"
"228752","64","42","58","59","40","58"
"238736","67","58","44","59","24","61"
"238737","58","29","35","39","59","65"
"235154","59","27","46","58","61","58"
"237714","73","40","50","61","55","61"
"220563","66","58","47","68","18","54"
"234643","61","56","56","60","30","58"
"235155","63","57","50","63","24","58"
"181907","60","55","62","55","61","58"
"240276","67","57","51","67","55","55"
"237717","70","33","51","57","56","47"
"213654","55","41","52","57","53","64"
"222870","75","47","57","62","26","52"
"231318","61","58","66","63","56","44"
"233366","66","54","57","61","26","49"
"201111","79","54","50","66","28","65"
"237719","77","53","56","54","40","60"
"225176","82","27","32","41","58","62"
"234648","45","27","35","40","58","69"
"235416","66","59","43","57","24","56"
"228505","61","58","57","58","51","55"
"199834","84","54","48","59","45","56"
"241051","69","60","56","62","21","56"
"240028","84","53","49","62","28","49"
"213149","69","52","52","64","34","54"
"238749","52","26","32","39","60","63"
"240797","72","47","62","60","38","44"
"223902","73","57","51","65","30","51"
"228510","53","57","41","54","27","73"
"238238","76","58","44","57","25","58"
"238494","71","44","52","64","36","37"
"230047","66","29","42","55","59","56"
"233887","63","41","52","56","56","68"
"237471","58","55","57","65","40","45"
"238751","62","58","60","62","20","58"
"239775","85","28","40","57","50","59"
"214432","64","55","60","61","51","54"
"239776","67","46","54","61","53","69"
"233633","67","48","52","65","32","53"
"238497","76","56","53","63","27","50"
"222114","54","31","36","42","60","64"
"239267","72","56","42","62","20","54"
"212388","66","54","56","60","44","64"
"235940","86","55","53","63","51","58"
"240549","64","59","58","60","29","53"
"236454","71","33","48","57","55","52"
"233895","55","34","52","53","64","54"
"234407","54","32","46","46","56","65"
"236455","75","51","51","65","27","48"
"236712","59","26","45","51","57","63"
"237224","52","58","35","57","23","67"
"226729","60","57","54","62","40","55"
"227498","86","56","45","59","18","56"
"210347","62","50","60","58","40","59"
"220587","70","45","55","62","30","61"
"208556","68","23","44","50","56","67"
"216494","59","58","44","53","26","66"
"240559","65","61","48","60","16","46"
"208816","76","50","54","60","58","81"
"230834","52","37","47","38","59","61"
"231858","60","36","53","51","58","67"
"232114","49","33","40","44","59","63"
"241074","61","29","38","41","60","60"
"232371","62","37","53","60","56","61"
"232116","53","47","63","61","44","37"
"235700","69","53","55","62","32","47"
"235956","64","34","47","56","55","54"
"238772","69","51","56","60","30","46"
"240052","54","30","37","49","60","59"
"152501","71","47","59","61","52","60"
"225974","58","27","38","38","60","60"
"235702","51","43","56","57","47","62"
"235960","60","48","56","59","55","59"
"240312","66","30","50","51","57","64"
"239545","50","60","39","55","28","59"
"237242","65","25","41","50","58","63"
"241082","73","55","44","66","24","53"
"216507","63","45","53","59","54","69"
"236988","76","57","45","59","19","50"
"231869","69","54","50","60","34","58"
"232893","45","23","28","29","54","82"
"238269","65","30","49","52","57","59"
"239037","66","50","59","61","33","47"
"241085","64","36","56","61","56","52"
"233918","59","56","65","58","25","60"
"210367","62","34","50","56","57","65"
"222399","63","36","48","56","60","62"
"195519","67","50","58","57","33","56"
"227520","57","24","34","33","60","64"
"228544","73","50","56","59","47","61"
"237760","58","35","60","60","55","47"
"233665","75","57","47","56","29","64"
"240065","68","62","50","60","25","60"
"231362","65","55","58","65","40","50"
"237762","64","48","57","63","52","48"
"223941","79","43","48","63","52","63"
"232645","58","59","57","61","45","59"
"235975","73","57","46","61","20","50"
"232904","63","33","52","56","57","61"
"53960","56","60","60","59","36","61"
"208329","71","57","53","57","23","60"
"239305","78","46","56","63","35","53"
"241097","62","45","59","58","49","53"
"216522","67","53","38","57","27","72"
"212939","55","46","52","49","58","58"
"237263","66","38","40","48","58","65"
"239824","53","60","46","55","31","61"
"201169","62","60","62","57","43","58"
"213201","61","52","46","58","60","60"
"232401","69","37","58","62","49","51"
"235729","57","22","36","35","57","68"
"237265","71","46","57","59","53","57"
"208850","71","59","50","52","27","73"
"212178","64","56","56","57","43","59"
"222162","75","49","55","62","48","59"
"225490","66","41","57","60","51","64"
"236754","67","58","51","60","33","65"
"235987","62","41","51","57","55","60"
"238803","72","50","50","60","27","60"
"225493","68","56","54","53","58","69"
"237525","63","59","57","62","21","54"
"183765","65","52","54","62","38","53"
"226006","65","28","48","56","60","62"
"238038","54","40","58","60","57","56"
"186838","58","57","53","63","34","57"
"189910","61","57","44","54","30","71"
"234967","56","46","52","56","51","67"
"235223","79","56","38","59","22","57"
"178392","55","60","67","59","20","59"
"149721","63","55","56","61","27","58"
"222937","73","42","60","55","49","62"
"231897","67","39","53","55","57","62"
"207834","59","59","60","58","48","59"
"184282","60","57","41","61","54","59"
"211163","68","48","55","60","46","59"
"233435","54","28","37","39","56","68"
"232412","71","50","56","61","53","72"
"239324","55","40","56","65","54","59"
"240860","74","55","54","61","31","43"
"176860","58","59","57","60","17","64"
"237789","63","38","50","47","61","68"
"239325","63","30","49","60","56","58"
"240861","61","32","40","54","62","55"
"235998","62","62","51","61","21","44"
"236510","67","58","44","54","17","55"
"218591","66","30","43","50","57","65"
"239327","59","65","63","58","24","59"
"239583","65","54","54","59","24","53"
"234464","64","58","42","57","22","53"
"223969","66","48","60","61","40","55"
"233441","57","33","36","40","58","62"
"102881","60","52","57","58","33","61"
"234465","77","51","51","66","30","40"
"184801","71","53","58","59","44","54"
"231650","58","27","41","49","60","57"
"234722","49","39","56","59","59","53"
"199139","44","43","50","49","58","63"
"231139","52","33","38","39","61","55"
"190179","60","58","61","60","36","57"
"229860","56","65","51","58","36","57"
"237796","79","43","53","59","28","48"
"239076","64","59","58","61","24","57"
"233446","78","53","53","62","36","51"
"234982","64","46","59","57","59","66"
"237030","72","51","57","61","42","59"
"169191","34","33","43","46","55","77"
